city,lat,lon,timestamp,pm2_5,pm10,no2,co,so2,o3,temp_day,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,clouds,city_code,road_density,industrial_density,dump_density,farmland_density,pollution_source
Lakhimpur,27.94908,80.782402,2025-10-01 10:10:28+00:00,0.1880010809836951,0.2123258758970029,0.1670846394984325,0.5363511244876662,0.0585503735110034,0.3220558202859087,0.4553990610328637,0.4553990610328637,0.4553990610328637,0.6000000000000001,0.2000000000000028,0.2791519434628975,0.7949438202247191,0.98,122,0.2160857674488305,0.0273311897106109,0.0,0.0436170212765957,Vehicular
Masaurhi,25.35128,85.031143,2025-10-01 10:11:47+00:00,0.3820376542653814,0.3787252005065428,0.4169278996865204,0.1993678065306493,0.0963052695336159,0.128863172226004,0.827856025039124,0.827856025039124,0.827856025039124,0.323076923076923,0.0999999999999943,0.0906949352179034,0.7247191011235955,0.2,135,0.0009053785731233,0.0160771704180064,0.0,0.002127659574468,Other
Bhatta,23.00795,72.553757,2025-10-01 10:11:55+00:00,0.0221601657508332,0.0287885183621781,0.0373040752351097,0.0289629304738426,0.0173632142136079,0.1072838665759019,0.5633802816901408,0.5633802816901408,0.5633802816901408,0.4461538461538461,0.2000000000000028,0.7078916372202592,0.4915730337078651,0.36,26,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Sultanpur,26.264776,82.072708,2025-10-01 10:11:57+00:00,0.1698045221151247,0.1766990291262136,0.1106583072100313,0.3234773665663425,0.0801534423581667,0.3950987066031313,0.6150234741784042,0.6150234741784042,0.6150234741784042,0.5692307692307692,0.0999999999999943,0.1813898704358068,0.9353932584269664,0.86,203,0.1397592317394508,0.0064308681672025,0.0,0.000531914893617,Other
Kotulpur,23.012794,87.593948,2025-10-01 10:12:20+00:00,0.4013151968291145,0.3979738286196707,0.2094043887147335,0.3785144965894826,0.1847365233192004,0.2498978897208985,0.503912363067293,0.503912363067293,0.503912363067293,0.7076923076923078,0.2000000000000028,0.2626619552414605,0.3146067415730337,0.66,119,0.0007867427600934,0.0160771704180064,0.0,0.002127659574468,Other
Pithampur,22.610683,75.680862,2025-10-01 10:12:29+00:00,0.1023331231420592,0.1054453355846348,0.0423197492163009,0.0808995901329421,0.0234201494044013,0.234649421375085,0.2668231611893585,0.2668231611893585,0.2668231611893585,0.5692307692307692,0.4000000000000057,0.3451118963486455,0.6264044943820224,0.15,160,0.0085542665184759,0.0160771704180064,0.0,0.0,Other
Bela Pratapgarh,25.912968,81.991653,2025-10-01 10:12:38+00:00,0.1000810737771372,0.1013929928239763,0.0551724137931034,0.2414434580075319,0.0395719765798505,0.3252552756977535,0.6103286384976527,0.6103286384976527,0.6103286384976527,0.5692307692307692,0.0999999999999943,0.1401648998822144,0.7162921348314606,0.8,23,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Ghazipur,25.584042,83.577019,2025-10-01 10:12:41+00:00,0.1914241960183767,0.2279442802870409,0.5141065830721002,0.3088522209954779,0.6448616999798101,0.1539142273655547,0.6205007824726139,0.6205007824726139,0.6205007824726139,0.5846153846153846,0.0999999999999943,0.2685512367491166,0.9803370786516854,0.87,65,0.1204965220974812,0.0369774919614147,0.0,0.000531914893617,Industrial
Buxar,25.564711,83.977745,2025-10-01 10:13:12+00:00,0.2715070714350058,0.2932038834951456,0.4880877742946708,0.2877992710113583,0.4112658994548758,0.1424098025867937,0.7276995305164322,0.7276995305164322,0.7276995305164322,0.4461538461538461,0.0999999999999943,0.166077738515901,0.8314606741573033,0.6,35,0.0151728960875157,0.0160771704180064,0.0,0.002127659574468,Other
Baran,25.101145,76.513161,2025-10-01 10:13:24+00:00,0.053959102783533,0.0563951034191642,0.0203761755485893,0.0692992936977268,0.0187764990914597,0.262287270251872,0.6392801251956179,0.6392801251956179,0.6392801251956179,0.3076923076923077,0.2000000000000028,0.326266195524146,0.6825842696629213,0.02,16,0.0276359004458209,0.0064308681672025,0.0,0.0,Other
Saideep Enterprises,19.969227,73.743195,2025-10-01 10:14:16+00:00,0.0294568056931807,0.0444913465597298,0.1087774294670846,0.0516946717282475,0.1098324247930547,0.0027229407760381,0.0320813771517995,0.0320813771517995,0.0320813771517995,0.8461538461538463,0.5,0.729093050647821,0.6292134831460674,0.77,179,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Hazaribagh,23.99662,85.36911,2025-10-01 10:14:18+00:00,0.0764795964327538,0.0757281553398058,0.0119122257053291,0.1136435820263464,0.0066626287098728,0.214431586113002,0.2793427230046947,0.2793427230046947,0.2793427230046947,0.7230769230769232,0.2999999999999971,0.0965842167255595,0.1432584269662921,0.98,82,0.1383293579929318,0.0836012861736334,0.0,0.0,Other
Rudrapur,28.978298,79.399612,2025-10-01 10:14:48+00:00,0.2833978920817944,0.3057830308146897,0.1278996865203761,0.4609870082729624,0.0793458509993943,0.4560245064669843,0.5062597809076685,0.5062597809076685,0.5062597809076685,0.6153846153846154,0.2000000000000028,0.3592461719670201,0.7780898876404494,0.36,176,0.03000861670642,0.0160771704180064,0.0,0.002127659574468,Other
Success Point,20.112093,79.118698,2025-10-01 10:14:59+00:00,0.0609854968020898,0.0661038412832418,0.0564263322884012,0.0861779518746502,0.0082778114274177,0.0764465622872702,0.4460093896713617,0.4460093896713617,0.4460093896713617,0.7076923076923078,0.2999999999999971,0.2673733804475854,0.8230337078651685,0.93,202,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Balaghat,21.812876,80.18383,2025-10-01 10:15:02+00:00,0.0884604990541392,0.092781764457577,0.1724137931034482,0.1455254919160907,0.1764587118917827,0.179577944179714,0.4100156494522695,0.4100156494522695,0.4100156494522695,0.7846153846153847,0.2000000000000028,0.2815076560659599,0.9719101123595504,0.66,12,0.0320004495672914,0.0064308681672025,0.0,0.0430851063829787,Vehicular
Thodupuzha,9.897157,76.713409,2025-10-01 10:16:07+00:00,0.0106296730024322,0.0429717180244829,0.0094043887147335,0.0143226606572997,0.0068645265495659,0.1364193328795098,0.3669796557120504,0.3669796557120504,0.3669796557120504,0.6923076923076923,0.7999999999999972,0.2226148409893993,0.8651685393258427,1.0,213,0.0322002572523945,0.0096463022508038,0.0,0.0670212765957446,Other
Kothagudem,17.554356,80.619736,2025-10-01 10:16:18+00:00,0.0508062336726421,0.0575770367243562,0.1119122257053291,0.1104674904339146,0.0605693519079345,0.1253914227365554,0.320813771517997,0.320813771517997,0.320813771517997,0.8769230769230769,0.2999999999999971,0.4040047114252062,0.9101123595505618,0.99,117,0.0653058930779125,0.017684887459807,0.0,0.0042553191489361,Other
Debra,22.369043,87.55442,2025-10-01 10:16:58+00:00,0.1071975497702909,0.1100886449978894,0.0394984326018808,0.1472496559234108,0.0236220472440944,0.1742001361470388,0.3834115805946794,0.3834115805946794,0.3834115805946794,0.8461538461538463,0.2000000000000028,0.5371024734982333,0.4325842696629213,0.77,48,0.0205552156049802,0.0,0.0,0.000531914893617,Other
Khambhat,22.318083,72.618988,2025-10-01 10:17:06+00:00,0.0212593460048644,0.0281131279020683,0.0131661442006269,0.011524675206824,0.0030284675953967,0.0690946221919673,0.417057902973396,0.417057902973396,0.417057902973396,0.6461538461538461,0.2000000000000028,0.9634864546525326,0.5084269662921348,0.49,109,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Kalaburagi,17.320486,76.839752,2025-10-01 10:17:08+00:00,0.0185568867669579,0.0191642043056141,0.0344827586206896,0.0348765105340371,0.0042398546335554,0.2095983662355343,0.2363067292644756,0.2363067292644756,0.2363067292644756,0.6307692307692307,0.5,0.5571260306242639,0.7808988764044943,0.79,101,0.148251058356332,0.0691318327974276,0.0,0.100531914893617,Other
Palampur,32.110542,76.536224,2025-10-01 10:18:56+00:00,0.6011170164850014,0.7656395103419162,0.077115987460815,0.4129524039988506,0.1829194427619624,0.8053097345132743,0.0,0.0,0.0,0.7230769230769232,0.7999999999999972,0.2343934040047114,0.6207865168539326,0.13,153,0.0057319829663948,0.0016077170418006,0.0,0.0026595744680851,Other
Bargarh,21.342585,83.624199,2025-10-01 10:19:04+00:00,0.2561931357535357,0.249219079780498,0.044514106583072,0.3027269014957879,0.0242277407631738,0.3096664397549353,0.6087636932707354,0.6087636932707354,0.6087636932707354,0.5538461538461539,0.0999999999999943,0.1778563015312132,0.247191011235955,0.11,18,0.0597674738064612,0.3086816720257235,0.0,0.0361702127659574,Other
Jaunpur,25.748695,82.698441,2025-10-01 10:19:41+00:00,0.1625979641473741,0.1617560151962853,0.0485893416927899,0.287844643748393,0.0470421966484958,0.3850238257317902,0.6416275430359939,0.6416275430359939,0.6416275430359939,0.5538461538461539,0.0999999999999943,0.0341578327444051,0.8061797752808988,0.9,95,0.1600084918266169,0.0048231511254019,0.0,0.0031914893617021,Other
Bahraich,27.570839,81.598022,2025-10-01 10:20:12+00:00,0.1862895234663543,0.2107218235542422,0.2438871473354232,0.5939593762761084,0.1316373914799111,0.3061946902654867,0.4076682316118936,0.4076682316118936,0.4076682316118936,0.6000000000000001,0.2000000000000028,0.3745583038869259,0.848314606741573,0.99,11,0.1602395194625173,0.1398713826366559,0.0,0.0276595744680851,Industrial
Shegaon,20.792713,76.694328,2025-10-01 10:20:52+00:00,0.0167552472750202,0.0187420852680455,0.0244514106583072,0.0439056852039504,0.0062588330304865,0.1205582028590878,0.4366197183098592,0.4366197183098592,0.4366197183098592,0.6153846153846154,0.4000000000000057,0.2838633686690224,0.8679775280898876,0.53,191,0.0078861595714125,0.0160771704180064,0.0,0.002127659574468,Other
Ballari,15.139393,76.92144,2025-10-01 10:20:59+00:00,0.0014413115935501,0.0019417475728155,0.0373040752351097,0.0240626748740906,0.0056531395114072,0.0758339006126616,0.3239436619718312,0.3239436619718312,0.3239436619718312,0.4923076923076923,0.5999999999999943,0.6749116607773853,0.7668539325842696,0.99,13,0.1121108433133109,0.1061093247588424,0.0,0.0031914893617021,Other
Hapur,28.730579,77.775879,2025-10-01 10:21:26+00:00,0.1727772272768218,0.1878429717180245,0.1225705329153605,0.4481918964291656,0.0286694932364223,0.4527569775357385,0.5062597809076685,0.5062597809076685,0.5062597809076685,0.3384615384615385,0.2000000000000028,0.0742049469964664,0.9831460674157304,0.55,78,0.0797919502478864,0.0385852090032154,0.0,0.001063829787234,Other
Kashipur,29.210421,78.96183,2025-10-01 10:21:44+00:00,0.4023961805242771,0.426086956521739,0.2764890282131662,0.5626824362134939,0.2549969715324046,0.4292035398230088,0.5258215962441317,0.5258215962441317,0.5258215962441317,0.5692307692307692,0.2000000000000028,0.3274440518256774,0.8117977528089887,0.02,106,0.0507511520161844,0.045016077170418,0.0,0.0074468085106382,Industrial
Sikandra,26.367811,79.629158,2025-10-01 10:21:59+00:00,0.1969191964687865,0.1970451667370198,0.0742946708463949,0.1523011539799452,0.1364829396325459,0.3952348536419333,0.5915492957746478,0.5915492957746478,0.5915492957746478,0.5076923076923077,0.2000000000000028,0.0447585394581861,0.3932584269662921,0.65,194,0.0026287198571375,0.0160771704180064,0.0,0.002127659574468,Other
Palakkad,10.784703,76.653145,2025-10-01 10:22:07+00:00,0.018466804792361,0.050147741663149,0.0363636363636363,0.0327137434020478,0.0195840904502321,0.1538461538461538,0.4272300469483572,0.4272300469483572,0.4272300469483572,0.6307692307692307,0.7000000000000028,0.6760895170789164,0.7078651685393258,1.0,152,0.1700738039636849,0.1302250803858521,0.0,1.0,Other
Almora,29.594189,79.653893,2025-10-01 10:22:51+00:00,0.4895054499594631,0.5097509497678344,0.1815047021943573,0.4967104765649814,0.173430244296386,0.4759019741320626,0.0172143974960878,0.0172143974960878,0.0172143974960878,0.6307692307692307,0.5,0.1778563015312132,0.6432584269662921,0.22,1,0.0116887495785306,0.0,0.0,0.0037234042553191,Other
Dhar,22.601292,75.302467,2025-10-01 10:23:20+00:00,0.0550400864786956,0.0581680033769523,0.096551724137931,0.0661080778596167,0.045628911770644,0.1243022464261401,0.3200312989045384,0.3200312989045384,0.3200312989045384,0.5230769230769231,0.4000000000000057,0.2650176678445229,0.5842696629213483,0.15,52,0.0263496384729697,0.0434083601286173,0.0,0.0037234042553191,Other
Ameerpet,17.437462,78.448288,2025-10-01 10:24:13+00:00,0.0351319700927844,0.0401013085690164,0.093103448275862,0.052768493171403,0.1031697960831819,0.1835942818243703,0.3122065727699532,0.3122065727699532,0.3122065727699532,0.6307692307692307,0.7999999999999972,0.6065959952885749,0.7724719101123595,0.81,3,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Georai,19.263334,75.752426,2025-10-01 10:24:15+00:00,0.0,0.0,0.0213166144200626,0.0162736883497935,0.0024227740763173,0.066643975493533,0.4342723004694837,0.4342723004694837,0.4342723004694837,0.4923076923076923,0.4000000000000057,0.4723203769140165,0.747191011235955,0.71,63,0.0085230465676786,0.0064308681672025,0.0,0.001063829787234,Other
Kodad,16.99708,79.967361,2025-10-01 10:24:23+00:00,0.0345013962706062,0.0395947657239341,0.0586206896551724,0.044616524750828,0.0627902281445588,0.1620149761742682,0.445226917057903,0.445226917057903,0.445226917057903,0.7230769230769232,0.2999999999999971,0.386336866902238,0.9269662921348314,1.0,113,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Kalaigaon,26.57448,91.975243,2025-10-01 10:24:25+00:00,0.0472029546887667,0.0514140987758547,0.1025078369905956,0.3112267275669627,0.0072683222289521,0.1021783526208304,0.224569640062598,0.224569640062598,0.224569640062598,0.8307692307692309,0.4000000000000057,0.4369846878680801,0.199438202247191,1.0,102,0.0001248798031894,0.0160771704180064,0.0,0.002127659574468,Other
Newasa,19.551146,74.928162,2025-10-01 10:24:32+00:00,0.0046842626790379,0.0062473617560151,0.0536050156739811,0.0260893237949757,0.022814455885322,0.049217154526889,0.4342723004694837,0.4342723004694837,0.4342723004694837,0.4615384615384615,0.4000000000000057,0.5665488810365137,0.6657303370786517,0.59,148,1.248798031894302e-05,0.0,0.0,0.001063829787234,Other
Jalgaon,21.004194,75.563942,2025-10-01 10:24:38+00:00,0.0216196739032519,0.0260025327142254,0.1084639498432601,0.0670609053373463,0.0373511003432263,0.0720898570456092,0.5821596244131457,0.5821596244131457,0.5821596244131457,0.3846153846153846,0.2999999999999971,0.1696113074204947,0.696629213483146,0.51,91,0.14047729060779,0.0932475884244373,0.0,0.0037234042553191,Other
Mahasamund,21.109133,82.0979,2025-10-01 10:25:38+00:00,0.1173768128997387,0.1115238497256226,0.0658307210031348,0.1554167485896641,0.0589541691903896,0.2103471749489448,0.4514866979655714,0.4514866979655714,0.4514866979655714,0.8,0.2000000000000028,0.2614840989399294,0.199438202247191,0.41,125,0.015547535497084,0.0112540192926045,0.0,0.000531914893617,Other
Giridih,24.184713,86.302193,2025-10-01 10:26:09+00:00,0.4639221691739483,0.4678767412410299,0.1404388714733542,0.3762761082291021,0.2568140520896426,0.394009530292716,0.548513302034429,0.548513302034429,0.548513302034429,0.5692307692307692,0.2000000000000028,0.1319199057714959,0.1348314606741573,0.93,67,0.0278044881801266,0.0160771704180064,0.0,0.0037234042553191,Other
Purnea,25.771103,87.482185,2025-10-01 10:26:29+00:00,0.4809476623727592,0.4672857745884339,0.157680250783699,0.4115760976421301,0.0963052695336159,0.6057862491490811,0.7034428794992176,0.7034428794992176,0.7034428794992176,0.4461538461538461,0.0999999999999943,0.3521790341578328,0.3286516853932584,0.6900000000000001,164,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Kotputli,27.703669,76.201195,2025-10-01 10:26:31+00:00,0.1306188631654805,0.1697762769100886,0.1504702194357366,0.2495198051997156,0.0428023420149404,0.288359428182437,0.3912363067292645,0.3912363067292645,0.3912363067292645,0.5692307692307692,0.2999999999999971,0.2815076560659599,0.2528089887640449,0.84,118,0.0201805761954119,0.0385852090032154,0.0,0.0031914893617021,Other
Jhalawar,24.597349,76.16098,2025-10-01 10:26:57+00:00,0.0596342671831366,0.0634867032503165,0.0225705329153605,0.0629924832498979,0.0179689077326872,0.2272294077603812,0.4976525821596242,0.4976525821596242,0.4976525821596242,0.4461538461538461,0.2999999999999971,0.4134275618374559,0.7134831460674157,0.11,98,0.017083557076314,0.0080385852090032,0.0,0.0111702127659574,Other
Sitarganj,28.923548,79.700722,2025-10-01 10:27:35+00:00,0.2992523196108458,0.3214858590122414,0.1457680250783699,0.4685340068664076,0.0874217645871189,0.383934649421375,0.4913928012519564,0.4913928012519564,0.4913928012519564,0.5846153846153846,0.2000000000000028,0.353356890459364,0.7696629213483146,0.27,199,0.0100091162256328,0.0032154340836012,0.0,0.0,Other
Barauda,21.191774,81.718285,2025-10-01 10:27:43+00:00,0.0722457436267002,0.068467707893626,0.0626959247648902,0.1298718976391052,0.0359378154653745,0.149149081007488,0.4123630672926446,0.4123630672926446,0.4123630672926446,0.9076923076923078,0.2999999999999971,0.0824499411071849,0.1713483146067415,0.93,17,6.243990159471512e-06,0.0160771704180064,0.0,0.002127659574468,Other
Sangareddy,17.611629,78.08181,2025-10-01 10:27:47+00:00,0.0379245113052878,0.0407766990291262,0.0683385579937304,0.0526172507146206,0.0605693519079345,0.2240299523485364,0.2910798122065732,0.2910798122065732,0.2910798122065732,0.6153846153846154,0.5999999999999943,0.60188457008245,0.7640449438202247,0.5,184,0.1476890992419796,0.0755627009646302,0.0,0.0313829787234042,Other
Azamgarh,26.072067,83.185654,2025-10-01 10:28:23+00:00,0.2276371498063237,0.2433938370620514,0.1717868338557993,0.430315038037478,0.1160912578235412,0.3786249149081007,0.7120500782472614,0.7120500782472614,0.7120500782472614,0.4461538461538461,0.0999999999999943,0.1684334511189635,0.5,0.79,9,0.1423130237146746,0.0,0.0,0.001595744680851,Vehicular
Suratgarh,29.320511,73.899399,2025-10-01 10:28:47+00:00,0.2465543644716692,0.4806247361756015,0.0432601880877742,0.2322327923894795,0.0819705229154048,0.6470388019060584,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.0999999999999943,0.4428739693757362,0.1797752808988764,0.0,205,0.0208112192015185,0.0080385852090032,0.0,0.0,Other
Gingee,12.252576,79.416924,2025-10-01 10:29:09+00:00,0.1398072245743626,0.1576192486281131,0.2015673981191222,0.1349536441869961,0.201494044013729,0.3282505105513955,0.5461658841940535,0.5461658841940535,0.5461658841940535,0.3538461538461539,0.5,0.5253239104829212,0.7528089887640449,1.0,66,0.0123193925846372,0.0160771704180064,0.0,0.002127659574468,Other
Samastipur,25.862968,85.781029,2025-10-01 10:29:17+00:00,0.3254661742185389,0.336935415787252,0.1300940438871473,0.2952101513936992,0.0849989905108015,0.3592239618788291,0.9162754303599374,0.9162754303599374,0.9162754303599374,0.2461538461538461,0.0,0.232037691401649,0.6235955056179775,0.45,182,0.0360403112004695,0.0209003215434083,0.0,0.0228723404255319,Agricultural
Ballia,25.758503,84.148911,2025-10-01 10:29:39+00:00,0.2553823979821638,0.2687209793161672,0.2094043887147335,0.2924272901889018,0.1037754896022612,0.2047651463580667,0.7629107981220662,0.7629107981220662,0.7629107981220662,0.4,0.0999999999999943,0.2237926972909305,0.7696629213483146,0.5700000000000001,14,0.0206426314672128,0.0128617363344051,0.0,0.076595744680851,Other
Jahanabad,25.213928,84.989555,2025-10-01 10:30:05+00:00,0.4031168363210521,0.4027859856479527,0.5115987460815046,0.2365280781621017,0.07712497476277,0.0420694349897889,0.7895148669796559,0.7895148669796559,0.7895148669796559,0.4307692307692308,0.0999999999999943,0.0447585394581861,0.946629213483146,0.22,90,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Kekri,25.973787,75.151535,2025-10-01 10:30:10+00:00,0.0776506621025132,0.0796116504854368,0.0385579937304075,0.0911992014398281,0.0163537250151423,0.328863172226004,0.527386541471049,0.527386541471049,0.527386541471049,0.4,0.2000000000000028,0.3851590106007068,0.5674157303370786,0.58,108,0.0060754024251657,0.0160771704180064,0.0,0.002127659574468,Other
Dholpur,26.702518,77.893394,2025-10-01 10:30:32+00:00,0.1214305017565985,0.1228366399324609,0.0912225705329153,0.1204343683358792,0.1116495053502927,0.3991831177671884,0.595461658841941,0.595461658841941,0.595461658841941,0.476923076923077,0.2000000000000028,0.1307420494699646,0.7303370786516854,0.58,54,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Hosur,12.735126,77.829338,2025-10-01 10:30:37+00:00,0.0196378704621205,0.0311523849725622,0.1557993730407523,0.1198445227544276,0.0232182515647082,0.0936691626957113,0.1361502347417842,0.1361502347417842,0.1361502347417842,0.6307692307692307,0.7999999999999972,0.6089517078916372,0.7612359550561797,1.0,86,0.0772881101939383,0.0803858520900321,0.0,0.0026595744680851,Other
Bisalpur,28.293783,79.804459,2025-10-01 10:30:55+00:00,0.1883614088820826,0.2207682566483748,0.2147335423197491,0.583644640723544,0.0522915404805168,0.1940095302927161,0.1392801251956184,0.1392801251956184,0.1392801251956184,0.7230769230769232,0.2000000000000028,0.3274440518256774,0.7050561797752809,0.85,31,0.0034841465089851,0.022508038585209,0.0,0.0,Other
Jhansi,25.436298,78.567352,2025-10-01 10:31:03+00:00,0.073236645347266,0.0749683410721823,0.0520376175548589,0.1030566100515736,0.0169594185342216,0.2938733832539141,0.4702660406885763,0.4702660406885763,0.4702660406885763,0.5846153846153846,0.2000000000000028,0.2167255594817433,0.8146067415730337,0.73,99,0.1101564743933963,0.0128617363344051,0.0,0.000531914893617,Other
Korba,22.363848,82.73484,2025-10-01 10:31:36+00:00,0.3974416719214484,0.3918108906711692,0.0981191222570532,0.3116502064459535,0.1475873208156672,0.4102791014295439,0.4733959311424101,0.4733959311424101,0.4733959311424101,0.676923076923077,0.2000000000000028,0.0694935217903416,0.3230337078651685,0.88,116,0.0691709229866253,0.0482315112540192,0.0,0.0037234042553191,Industrial
Tadepalligudem,16.814524,81.526558,2025-10-01 10:32:16+00:00,0.0939554995045491,0.0983537357534824,0.1166144200626959,0.1191639316989065,0.0722794266101352,0.1961198093941457,0.1690140845070422,0.1690140845070422,0.1690140845070422,0.9692307692307692,0.2000000000000028,0.3839811542991755,0.8679775280898876,1.0,210,0.0171959488991845,0.0016077170418006,0.0,0.000531914893617,Other
Rajnandgaon,21.097855,81.033707,2025-10-01 10:32:25+00:00,0.1323304206828213,0.1271422541156606,0.0586206896551724,0.1458582253210121,0.0248334342822531,0.1269571136827774,0.3638497652582162,0.3638497652582162,0.3638497652582162,0.7538461538461538,0.2000000000000028,0.1083627797408716,0.7780898876404494,0.5,168,0.0251570363525107,0.0144694533762057,0.0,0.0037234042553191,Other
Gumla,23.041924,84.540833,2025-10-01 10:32:42+00:00,0.6688586613818575,0.6574926129168424,0.3391849529780564,0.2537092212525901,0.3248536240662224,0.2415248468345813,0.2730829420970269,0.2730829420970269,0.2730829420970269,0.7384615384615385,0.2999999999999971,0.2237926972909305,0.3342696629213483,0.73,74,0.0085168025775191,0.0048231511254019,0.0,0.001063829787234,Other
Kuchaman City,27.147869,74.859489,2025-10-01 10:33:19+00:00,0.0744977929916223,0.0899113550021105,0.125705329153605,0.1513180780108592,0.0349283262669089,0.2466984343090537,0.4898278560250395,0.4898278560250395,0.4898278560250395,0.4923076923076923,0.2000000000000028,0.0318021201413427,0.1853932584269663,0.73,120,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Sankari,11.477696,77.873886,2025-10-01 10:33:22+00:00,0.0403567246194036,0.0612072604474461,0.3031347962382445,0.196963051467808,0.0426004441752473,0.0618788291354663,0.4154929577464792,0.4154929577464792,0.4154929577464792,0.5230769230769231,0.5,0.088339222614841,0.1882022471910112,0.95,185,0.0340172583888007,0.0192926045016077,0.0,0.001063829787234,Vehicular
Forbesganj,26.298552,87.265388,2025-10-01 10:33:32+00:00,0.7229979281145843,0.7291684254959898,0.4695924764890282,0.7391370105415993,0.3406016555622854,0.378284547311096,0.6768388106416279,0.6768388106416279,0.6768388106416279,0.4307692307692308,0.0999999999999943,0.1213191990577149,0.5617977528089887,0.54,61,0.0079673314434856,0.0289389067524115,0.0,0.0829787234042553,Agricultural
Thandalam,12.999464,80.117729,2025-10-01 10:33:40+00:00,0.1353031258445184,0.1725622625580413,0.4495297805642633,0.2856062553880126,0.1433474661821118,0.1677331518039482,0.5751173708920192,0.5751173708920192,0.5751173708920192,0.3384615384615385,0.4000000000000057,0.4923439340400471,0.8904494382022472,1.0,211,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Sahibzada Ajit Singh Nagar,30.704649,76.717873,2025-10-01 10:33:43+00:00,0.6234573461850283,0.7327986492190796,0.2385579937304075,0.4696834495379543,0.1019584090450232,0.4769230769230768,0.5610328638497657,0.5610328638497657,0.5610328638497657,0.4461538461538461,0.2000000000000028,0.3215547703180212,0.8595505617977528,0.0,178,0.1909911709979145,0.1189710610932476,0.0144927536231884,0.001595744680851,Vehicular
Etah,27.55875,78.662567,2025-10-01 10:34:04+00:00,0.141789028015494,0.1458843393837061,0.0626959247648902,0.2362860902312497,0.0159499293357561,0.3191286589516678,0.4381846635367765,0.4381846635367765,0.4381846635367765,0.5230769230769231,0.2000000000000028,0.209658421672556,0.1825842696629213,0.96,58,0.0869475629706407,0.0257234726688102,0.0,0.002127659574468,Other
Nabadwip,23.406979,88.365593,2025-10-01 10:34:23+00:00,0.6048103774434735,0.6637399746728576,0.6087774294670846,0.8728958393200141,0.3819907126993741,0.0479918311776718,0.3881064162754304,0.3881064162754304,0.3881064162754304,0.8,0.2999999999999971,0.4958775029446408,0.3876404494382022,0.98,143,0.0086291944003896,0.0112540192926045,0.0434782608695652,0.0090425531914893,Other
Sri Ganganagar,29.903839,73.87719,2025-10-01 10:34:30+00:00,0.294568056931808,0.618573237653018,0.0335423197492162,0.2256537455194422,0.0583484756713103,0.6362151123213069,0.9444444444444448,0.9444444444444448,0.9444444444444448,0.0307692307692307,0.0999999999999943,0.1837455830388693,0.2219101123595505,0.0,200,0.1049240106397592,0.0241157556270096,0.0,0.002127659574468,Other
Hanamkonda,18.007202,79.558296,2025-10-01 10:35:15+00:00,0.0396360688226285,0.0494723512030392,0.1153605015673981,0.0997444002480376,0.0444175247324853,0.1597004765146358,0.3654147104851331,0.3654147104851331,0.3654147104851331,0.6923076923076923,0.2999999999999971,0.5111896348645465,0.8707865168539325,0.68,77,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Ramagundam,18.76182,79.480904,2025-10-01 10:35:17+00:00,0.0476533645617512,0.0554664415365132,0.1275862068965517,0.1109363420499403,0.0551181102362204,0.1580667120490129,0.3755868544600942,0.3755868544600942,0.3755868544600942,0.7846153846153847,0.2999999999999971,0.5335689045936396,0.797752808988764,0.49,169,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
Mau,25.949638,83.558647,2025-10-01 10:35:20+00:00,0.1781821457526348,0.2023638666103841,0.2592476489028213,0.4589603593520774,0.1441550575408842,0.2142273655547991,0.6909233176838814,0.6909233176838814,0.6909233176838814,0.4923076923076923,0.0999999999999943,0.0294464075382803,0.7191011235955056,0.88,136,0.0268554016758869,0.0964630225080385,0.0,0.0324468085106382,Industrial
Gangakhed,18.966354,76.748077,2025-10-01 10:35:33+00:00,0.0131519682911449,0.0153651329674968,0.0291536050156739,0.0353453621500627,0.0054512416717141,0.1147719537100068,0.4147104851330205,0.4147104851330205,0.4147104851330205,0.5692307692307692,0.4000000000000057,0.2956419316843346,0.8398876404494382,0.8300000000000001,62,0.0037901020267992,0.0209003215434083,0.0,0.001063829787234,Other
Rahon,31.052128,76.1175,2025-10-01 10:35:39+00:00,0.700837762363751,0.8055719712959053,0.1238244514106583,0.3994010798711415,0.2063395921663637,0.7125255275697753,0.6416275430359939,0.6416275430359939,0.6416275430359939,0.3538461538461539,0.2000000000000028,0.2049469964664311,0.952247191011236,0.0,166,0.0245732232726001,0.0160771704180064,0.0,0.002127659574468,Other
